"objectid","name","inc_crc","updated_at","geom_4326","geom_3414","x","y"
63991,SEMBAWANG HOT SPRING PARK,FD7B5072FB30DDC8,"20250124001423",POINT (103.82264581 1.43433226),POINT (26812.282621104045 46226.69364696307),26812.28285026,46226.69404998
63992,JURONG CENTRAL PARK,"585724E31551EA5F","20250124001423",POINT (103.70787456 1.33797965),POINT (14039.406354850395 35572.86510171449),14039.40595,35572.86534133
63993,MARSILING PARK,"4267CAC1CEBBBC65","20250124001423",POINT (103.76993442 1.43763293),POINT (20946.312462520884 46591.76029926938),20946.31285,46591.76036684
63994,THOMSON PK,C3D7866E9B8BA995,"20250124001423",POINT (103.83436394 1.3542911),POINT (28116.336776438853 37376.1449562403),28116.3369,37376.14446104
63995,WOODLANDS TOWN PK EAST,"86AEB249B6615FB0","20250124001423",POINT (103.77932336 1.43666646),POINT (21991.155717499358 46484.865997736975),21991.15617007,46484.86599998
63996,SPRINGLEAF GARDEN PG,E5D9EBE4A5786B1F,"20250124001423",POINT (103.82232298 1.39803958),POINT (26776.337474774657 42213.63231867199),26776.33735,42213.63250434
63997,BISHAN-ANG MO KIO PARK (RIVER PLAINS),"8F78AB3753B9393D","20250124001423",POINT (103.8488668 1.36052066),POINT (29730.335405809034 38064.983462980425),29730.33535892,38064.98359999
63998,BUKIT GOMBAK PARK,"6DC94CFFE5DE4F51","20250124001423",POINT (103.75243418 1.36721736),POINT (18998.533141816675 38805.616519868476),18998.53303737,38805.61614999
63999,WOODLANDS HEALING GARDEN,F421B590AE3E3E1A,"20250124001423",POINT (103.79271595 1.42506929),POINT (23481.524315554507 45202.47811324853),23481.52393044,45202.47759998
64000,YISHUN POND PK,"267641F12FE6C5B8","20250124001423",POINT (103.83948704 1.42801221),POINT (28686.458165350665 45527.85245738454),28686.45805,45527.85272381
64001,LENTOR WALK PG,"48288F85A3FD61E0","20250124001423",POINT (103.83838325 1.38863096),POINT (28563.632162878323 41173.27252662958),28563.63195,41173.27224599
64002,LENTOR RD PG,"68DCC4C0214CB195","20250124001423",POINT (103.8375722 1.3882919),POINT (28473.372894622393 41135.78081422128),28473.373,41135.78124158
64003,FORT CANNING PARK,"4E1B46E400201BE9","20250124001423",POINT (103.84660933 1.29589074),POINT (29479.143740591608 30918.536605755402),29479.1436,30918.53613628
64004,PASIR PANJANG PARK,"29A31CC7EE58BF2B","20250124001423",POINT (103.7839247 1.27874658),POINT (22502.85802132649 29022.872960522116),22502.85773531,29022.87289999
64005,YISHUN PK,"1F18B898D33FE0C1","20250124001423",POINT (103.84260969 1.42437572),POINT (29033.9643597715 45125.74886863114),29033.96445,45125.74891727
64006,CHENG SOON GARDEN PG,"3B3628F12F13ADB8","20250124001423",POINT (103.77168301 1.33588636),POINT (21140.6108943896 35341.128929557664),21140.611,35341.12895802
64007,KENT RIDGE PARK,C16E083B0207E3EC,"20250124001423",POINT (103.79031877 1.28439236),POINT (23214.477273997498 29647.1414997908),23214.4771,29647.14198904
64008,PASIR RIS PK,"82D46C7AEF718921","20250124001423",POINT (103.95217308 1.3786842),POINT (41227.02753339101 40073.73970613576),41227.028,40073.7401677
64009,JLG: LAKESIDE GARDEN,FA75CB0F454948DE,"20250528002016",POINT (103.72694884 1.33366335),POINT (16162.154159167185 35095.48963881836),16162.15435,35095.48927525
64010,NOVENA RISE PK,"7364742CA24018C2","20250124001423",POINT (103.84285302 1.32462753),POINT (29061.087376447347 34096.101197052),29061.08695,34096.10124212
64011,WEST COAST PARK,"24CADFF2507A5378","20250124001423",POINT (103.76283334 1.29747447),POINT (20155.615352433284 31093.7627341927),20155.61535,31093.76231465
64012,CHANGI BEACH PK,"452011F2531DA813","20250124001423",POINT (104.00175372 1.38315937),POINT (46744.714596016915 40568.916224077824),46744.71475729,40568.91664999
64013,SUN PLAZA PK,"370E5FE43A8A11ED","20250124001423",POINT (103.94344045 1.35855543),POINT (40255.29535194759 37847.95194001059),40255.2955473,37847.95154999
64014,LEGUNDI PK,AE219E74E7BE7654,"20250124001423",POINT (103.82207015 1.44115606),POINT (26748.224107997434 46981.23548207301),26748.2238,46981.23541277
64015,JLN NAUNG PG,"4F4326A85AB4F6F1","20250124001423",POINT (103.8928219 1.36956312),POINT (34622.00101466513 39064.9292080179),34622.00065,39064.92938286
64016,JLN ISMAIL PK,"65938C9D91D14E9B","20250124001423",POINT (103.90585902 1.32319903),POINT (36073.02820813938 33938.26092725752),36073.0276886,33938.26049999
64017,SUNSET WAY PG,"15A685E4C442BDB8","20250124001423",POINT (103.76640643 1.32678782),POINT (20553.35560055688 34335.07367540104),20553.3555,34335.07366539
64018,SUNSET HEIGHTS OS,"30344CE807947ECC","20250124001423",POINT (103.76886837 1.32794501),POINT (20827.34803759501 34463.02261829764),20827.3475,34463.02244747
64019,CLEMENTI CRESCENT PG,"5E472FBB9E7EC6FE","20250124001423",POINT (103.77329952 1.3235225),POINT (21320.478242912046 33973.99146260809),21320.4779231,33973.99099999
64020,JLN KEBAYA PG,"04582ECE319E6FFD","20250124001423",POINT (103.78024636 1.31411491),POINT (22093.57019801593 32933.73040073649),22093.57,32933.73045342
64021,MOUNT SINAI PLAIN PG,"2E19A09B539BE46C","20250124001423",POINT (103.78109729 1.31572102),POINT (22188.27430110834 33111.32386803661),22188.27380495,33111.32354999
64022,HOLLAND GROVE VIEW PG,"72FE216701D35F04","20250124001423",POINT (103.78122162 1.31292967),POINT (22202.10459542061 32802.67031488726),22202.10504752,32802.66999999
64023,HOLLAND GREEN PG,"296AFCB91337072D","20250124001423",POINT (103.7825776 1.3268109),POINT (22353.04361556389 34337.58294902646),22353.04314636,34337.58299999
64024,SURIN AVE NEIGHBOURHOOD PK,"2990B9652554D8AC","20250124001423",POINT (103.88408562 1.35557644),POINT (33649.790858902736 37518.33044884675),33649.79057416,37518.33099999
64025,MEI HWAN CRESCENT PG,"6751E707A28CD2F9","20250124001423",POINT (103.86174326 1.35276696),POINT (31163.34516037208 37207.63181625495),31163.345,37207.63128808
64026,TIONG BAHRU PK,"80DAC8376EBEE92B","20250124001423",POINT (103.82402679 1.28761728),POINT (26965.902181109017 30003.69810808997),26965.902,30003.69825366
64027,HAUS LINEAR PARK,"0DD4709FFDE03E96","20250124001423",POINT (103.86001282 1.36446966),POINT (30970.752480518 38501.65465423354),30970.7527,38501.65518694
64028,BEDOK TOWN PK,"78393F30DB198609","20250124001423",POINT (103.92387218 1.33495499),POINT (38077.66728136699 35238.242220103035),38077.66677433,35238.24194999
64029,LABRADOR NATURE RESERVE,D8AF3B51928A2DC1,"20250124001423",POINT (103.80203722 1.2673562),POINT (24518.6209706655 27763.35182682105),24518.6209,27763.35226563
64030,UPPER SELETAR RESERVOIR PARK,"4C88C1CAB6F5FA83","20250124001423",POINT (103.80744002 1.40126178),POINT (25120.067664834427 42569.939935177434),25120.06739552,42569.94
64031,UPPER PEIRCE RESERVOIR PARK,D25692BCD7B205C8,"20250124001423",POINT (103.8118661 1.37279093),POINT (25612.60176953502 39421.77259086308),25612.60155,39421.77280258
64032,THOMSON NATURE PARK,"4D9A379F35E24A55","20250124001423",POINT (103.82203885 1.38264082),POINT (26744.709475392036 40510.91563395281),26744.7096,40510.91570301
64033,WINDSOR NATURE PARK,"45817250372F9829","20250124001423",POINT (103.82125946 1.35681524),POINT (26657.958882786425 37655.254805251774),26657.95868598,37655.255
64034,CHESTNUT NATURE PARK,F28BA931D8802D45,"20250124001423",POINT (103.77943809 1.3768729),POINT (22003.770735587008 39873.193137979746),22003.77085,39873.19296936
64035,RIFLE RANGE NATURE PARK,"1179465A91BD23C4","20250124001423",POINT (103.78405998 1.34716039),POINT (22518.062668328603 36587.72287257737),22518.06314676,36587.7231
64036,LORONG TANGGAM PK,B5EA7AB697347B43,"20250124001423",POINT (103.87375495 1.39897893),POINT (32500.02388244042 42317.536753816355),32500.02423658,42317.53629999
64037,FUYONG INTERIM PK,"4D4F441097A783C2","20250124001423",POINT (103.76875095 1.35745416),POINT (20814.366564730663 37725.9959266195),20814.36676314,37725.99609999
64038,JLG: CG MRT TOL LINKWAY,"59C1052A4E73E42F","20250124001423",POINT (103.73200025 1.34109512),POINT (16724.358089082736 35917.23429444539),16724.3577,35917.23384871
64039,YOUTH OLYMPIC PK,B77151CC7336421B,"20250124001423",POINT (103.86063944 1.2890335),POINT (31040.57990608478 30160.310804164386),31040.57945,30160.31034976
64040,MACPHERSON LINEAR PK,"1F221E858CFB7ECB","20250124001423",POINT (103.88170607 1.33379845),POINT (33385.02181326989 35110.22537658021),33385.0214,35110.22584014
64041,CORONATION PARK,"4D6048F19CA629B8","20250124001423",POINT (103.79640045 1.32202602),POINT (23891.379008689888 33808.46810145331),23891.37895,33808.4684961
64042,BUNGA RAMPAI PK,"77E27702B0453E77","20250124001423",POINT (103.88429612 1.34047552),POINT (33673.25204708744 35848.54770352442),33673.25231618,35848.54769999
64043,PEK KIO PARK,"5E1CF26C5BECF07F","20250124001423",POINT (103.84921505 1.31607876),POINT (29769.123377936343 33150.82569691145),29769.123,33150.82611413
64044,CHANGI WEST BOARDWALK (CHANGI BC),"8BFDC7F1977C4B99","20250124001423",POINT (103.97593345 1.39021472),POINT (43871.189518790954 41348.87520075341),43871.1893,41348.87537965
64045,REALTY PARK,"49F510FA1CA7088A","20250124001423",POINT (103.89011877 1.36822746),POINT (34321.17868732659 38917.23135581227),34321.1786416,38917.23099999
64046,SUNRISE WAY PG,"7172635429D716D7","20250124001423",POINT (103.85668008 1.3876743),POINT (30599.832910558554 41067.50213573909),30599.83339829,41067.50199998
64047,YIO CHU KANG GARDENS PG,"02F74C6A9FEA98AC","20250124001423",POINT (103.83748706 1.38068149),POINT (28463.89939063742 40294.26028768792),28463.89945,40294.2605847
64048,SERENADE WALK PG,"3E5F766BB345B17A","20250124001423",POINT (103.83455967 1.37992101),POINT (28138.117847548343 40210.169903883114),28138.1175,40210.1699424
64049,MERA TERRACE PG,FE45D900C80A3A7E,"20250124001423",POINT (103.96350604 1.34740444),POINT (42488.43401984155 36615.04020818906),42488.434,36615.04005895
64050,EASTWOOD PK PG,F8D31EABB4D3869F,"20250124001423",POINT (103.95756375 1.32316002),POINT (41827.25681714082 33934.17554495177),41827.25689781,33934.17599999
64051,JLN CHEMPAKA KUNING PG,"4E116A8BA13139B0","20250124001423",POINT (103.95016433 1.32975749),POINT (41003.73904633954 34663.65146121082),41003.73882619,34663.65199999
63824,JLN SENANG PG,"1555636E4B4A6808","20250124001423",POINT (103.91556908 1.32901534),POINT (37153.64046477569 34581.433020352815),37153.64069109,34581.43349999
63825,CARPMAEL PARK,E4AF7B56B178CC5F,"20250124001423",POINT (103.89895134 1.31150224),POINT (35304.30595703366 32644.86772521377),35304.30570473,32644.86729999
63826,TAMAN KEMBANGAN PG,"3AFE6F8A17368864","20250124001423",POINT (103.91440219 1.3250033),POINT (37023.79197793141 34137.797474623585),37023.7920131,34137.79804999
63827,KIM SENG PK,FC26FBB1B98B8467,"20250124001423",POINT (103.83425512 1.29262045),POINT (28104.228884543303 30556.920952115273),28104.22923859,30556.92144999
63828,CHINESE GARDENS,CA0181B819AC8A9E,"20250731000305",POINT (103.72982689 1.3385946),POINT (16482.47452047917 35640.74925369965),16482.47431804,35640.74879999
63829,SEA BREEZE AVENUE PARK,F54DB8297369A6EA,"20250124001423",POINT (103.95218942 1.33865839),POINT (41229.063669585186 35647.880277765944),41229.06345,35647.87982023
63830,MEI HWAN DR PG,C81F172C503461FA,"20250124001423",POINT (103.8634728 1.35335009),POINT (31355.822595695656 37272.11368543375),31355.8225,37272.1142256
63831,TAVISTOCK AVE PK,"3ED036A3552770F8","20250124001423",POINT (103.86535829 1.37020725),POINT (31565.631496163198 39136.09549758095),31565.631,39136.09497309
63832,COLCHESTER GROVE OS,"614AC7CD70FE4E34","20250124001423",POINT (103.86745449 1.35758477),POINT (31798.93295886 37740.36894324342),31798.93345,37740.36928446
63833,PARRY AVE INTERIM PK,"538FCDA1E8916B1D","20250124001423",POINT (103.88113449 1.36392505),POINT (33321.345498157025 38441.47081452703),33321.34522225,38441.47054999
63834,JLN ANGIN LAUT PG,"4187FA3DC9EB475E","20250205023430",POINT (103.95622498 1.33718399),POINT (41678.18753597621 35484.87043070148),41678.18745,35484.87027455
63835,OASIS@MULBERRY PK,"0006A62ABA9CDC9E","20250205023430",POINT (103.87843597 1.33289614),POINT (33021.09562415385 35010.44561803854),33021.09595,35010.44553696
63836,JLN KAYU INTERIM PK,FF3BF482BA25236A,"20250205023430",POINT (103.87253566 1.39878796),POINT (32364.33364750305 42296.41795112063),32364.33325,42296.41811536
63837,ESPLANADE PK,B2F1E921ECB89492,"20250205023430",POINT (103.85359672 1.28941709),POINT (30256.784570472242 30202.718889369557),30256.78505,30202.718355
63838,HOOPER RD PG,BB15A31B46E5EE05,"20250205023430",POINT (103.84320423 1.31239892),POINT (29100.178877658956 32743.924445440167),29100.17915,32743.92385954
63839,JALAN SINGA PARK,"9E31ABBFD6C3BDAA","20250124001423",POINT (103.90693884 1.3309719),POINT (36193.175907803765 34797.74927995093),36193.1754001,34797.74929999
63840,KRANJI MARSHES,"27F8BE316E139075","20250205023430",POINT (103.7302274 1.4191552),POINT (16527.43282323502 44548.7436962811),16527.43239708,44548.74395
63841,KOON SENG PARK,A65BD86A0CE2B33C,"20250124001423",POINT (103.90283322 1.31104487),POINT (35736.32412264115 32594.30572453955),35736.32415,32594.3053324
63842,HOW SUN LINEAR PARK,"29C9F5240694A381","20250124001423",POINT (103.87813597 1.34589183),POINT (32987.68247705802 36447.44234519005),32987.68285,36447.44202154
63843,JLN RIANG PG,"12A0BB2AF6BB7D77","20250124001423",POINT (103.86739536 1.34714261),POINT (31792.368671862205 36585.72790708197),31792.36835652,36585.72749999
63844,YUNNAN PARK,"6F85F8C9BA53F70A","20250124001423",POINT (103.69290153 1.33748452),POINT (12373.06003877604 35518.20627788965),12373.0605,35518.20656587
63845,WESTWOOD PARK PLAYGROUND,DDBA7266BAD409A7,"20250124001423",POINT (103.70105312 1.35180265),POINT (13280.333673478843 37101.38573789736),13280.33421349,37101.38549999
63846,CHEMPAKA AVE PG,"6731FF3641659B17","20250124001423",POINT (103.87561557 1.33187409),POINT (32707.216364459993 34897.42696711705),32707.21605,34897.42673031
63847,MIMOSA WALK PG,"0B654DC1CCA4E41B","20250124001423",POINT (103.86146007 1.38310482),POINT (31131.790003934355 40562.23795347953),31131.7895,40562.2380785
63848,TAMARIND RD PG,"1BCD04F1E8C59BC3","20250124001423",POINT (103.86020178 1.38969919),POINT (30991.75004927834 41291.408385486735),30991.75007892,41291.40804999
63849,NIM CRESCENT OS,A9E2916154B1D2BE,"20250124001423",POINT (103.86684092 1.38307985),POINT (31730.61026376012 40559.48467140394),31730.61055,40559.4842268
63850,LUXUS HILLS PARK,DBEEF1955F42FBBE,"20250207002558",POINT (103.87472773 1.37947735),POINT (32608.31899268481 40161.152261362746),32608.3190907,40161.15249999
63851,JUBILEE PARK (FCP),"1452D9A53C8FAC3C","20250124001423",POINT (103.84484593 1.29337421),POINT (29282.894080282404 30640.270731290817),29282.8938,30640.2705022
63852,FARQUHAR GARDEN (FCP),"80008FE048A5F506","20250124001423",POINT (103.84867152 1.29568652),POINT (29708.6475039618 30895.956306439937),29708.64757728,30895.95664999
63853,EAST COAST PARK AREA F,F10E172A51C895B7,"20250124001423",POINT (103.93960026 1.30947286),POINT (39828.160299492716 32420.624245420484),39828.16015832,32420.62444999
63854,KING'S DOCK PARK,C5256FEA9E13256A,"20250602013959",POINT (103.8174147 1.26395822),POINT (26230.016105958155 27387.605197608696),26230.01650324,27387.60499999
63855,LENTOR VALE PG,"049C39904E0B96F3","20250124001423",POINT (103.83614608 1.38805424),POINT (28314.664262223538 41109.50134030599),28314.6645,41109.50090803
63856,CHESTNUT DR PG,"688F2C69972A5FC6","20250124001423",POINT (103.76882972 1.36763373),POINT (20823.16289469796 38851.601381830034),20823.1625,38851.60193364
63857,EAST COAST PARK AREA H,"98962162E1BA0788","20250506003317",POINT (103.9673215 1.31562748),POINT (42913.244505010145 33101.320170515886),42913.24477055,33101.31984999
63858,SUNRISE PLACE PG,F9A742136BA4A8C8,"20250124001423",POINT (103.85660014 1.3869426),POINT (30590.93741754887 40986.594367555546),30590.9375,40986.5948217
63859,LENTOR STREET PG,AD25FDAAD853BF5A,"20250124001423",POINT (103.83427653 1.39009819),POINT (28106.60747879627 41335.51079988513),28106.607,41335.51040529
63860,CHESTNUT CLOSE PARK,"5E589E633671F1A5","20250124001423",POINT (103.77330071 1.36894663),POINT (21320.734320170457 38996.76235362114),21320.73377671,38996.76294999
63861,ISLAND GDNS WALK PG,"902ADE39FB88C3FC","20250124001423",POINT (103.82843911 1.36199887),POINT (27456.972446350843 38228.431378625944),27456.9725,38228.43172908
63862,CHUAN GREEN PG,"935F293B6D566237","20250124001423",POINT (103.8660084 1.36047968),POINT (31637.9954830118 38060.47115798681),31637.995,38060.47140647
63863,CHARTWELL DR PK,B4F7DBFBC796DE20,"20250124001423",POINT (103.86387162 1.3596307),POINT (31400.19797717808 37966.592150290424),31400.198,37966.59263797
63864,GARDEN VIEW PG,"83CD1AB962E1514C","20250124001423",POINT (103.86566944 1.36042488),POINT (31600.27326905589 38054.411144287435),31600.273,38054.41140837
63865,WILKINSON INTERIM PK,E0F6C2210C7798B6,"20250124001423",POINT (103.88731327 1.30165181),POINT (34009.12173463316 31555.626448618987),34009.12121064,31555.62624999
63866,CAMP ROAD INTERIM PARK,"4B25BE9CDAEE7804","20250124001423",POINT (103.81847352 1.30245657),POINT (26347.87965074348 31644.553254184302),26347.87977675,31644.55324999
63867,RAIL CORRIDOR,"1D6A131FA1748635","20250124001423",POINT (103.75356154 1.4034047),POINT (19124.129603887948 42807.02862253143),19124.13,42807.02829521
63868,BUKIT CHERMIN BOARDWALK,"24FA93B848B4F298","20250124001423",POINT (103.80741829 1.26528895),POINT (25117.491178018667 27534.759397496287),25117.49073706,27534.75985
63869,ST MICHAEL'S FC,F2E028BD16F8E774,"20250124001423",POINT (103.86510905 1.32649559),POINT (31537.95717879715 34302.68235478077),31537.95675,34302.68187916
63870,CEYLON ROAD INTERIM PARK,"9C88F3490C1CBC7B","20250124001423",POINT (103.89959815 1.30978042),POINT (35376.2948653597 32454.47949353086),35376.29477626,32454.47914999
63871,HAIG WALK EXTENSION,"0A9305841EC58020","20250124001423",POINT (103.89867693 1.31068171),POINT (35273.76907183948 32554.136879520014),35273.7693,32554.13643052
63872,ONAN ROAD GREEN SPACE,"354C00D373DE6687","20250124001423",POINT (103.90071942 1.31009707),POINT (35501.0808204842 32489.49637286798),35501.08092417,32489.49594999
63873,GREEN LANE PARK,E7B04B83FB70F68E,"20250124001423",POINT (103.89248427 1.31079805),POINT (34584.583757391825 32566.98403868655),34584.58359028,32566.98349999
63874,MAR THOMA ROAD PARK,CE4B998BA4408BDF,"20250124001423",POINT (103.86202839 1.32735719),POINT (31195.109811804326 34397.94948757434),31195.1095,34397.95002416
