"objectid","station_name","exit_code","inc_crc","updated_at","lon","lat","geom_4326","geom_3414"
14317,MACPHERSON MRT STATION,Exit C,DA5558C22F66CC7C,"20231019120510",103.89026256557356,1.32548152990651,POINT (103.89026256557356 1.32548152990651),POINT (34337.29180003382 34190.602899921345)
14318,MACPHERSON MRT STATION,Exit B,A4023956A12A2155,"20231019120510",103.89066567522076,1.325855030181965,POINT (103.89066567522076 1.325855030181965),POINT (34382.15290003375 34231.903699921895)
14319,MACPHERSON MRT STATION,Exit A,AB2B8B46B299062B,"20231019120510",103.88979333652624,1.3266787588073006,POINT (103.88979333652624 1.3266787588073006),POINT (34285.06830003333 34322.98519992318)
14320,BAYSHORE MRT STATION,Exit 5,"627189E55776A726","20240717150056",103.94258441308978,1.3128967114776557,POINT (103.94258441308978 1.3128967114776557),POINT (40160.25260003398 32799.23109990181)
14281,UPPER CHANGI MRT STATION,Exit A,"23F915FD4BA908AB","20231019120510",103.9613284805394,1.3418611973421342,POINT (103.9613284805394 1.3418611973421342),POINT (42246.12730003372 36002.08239994674)
14282,TAMPINES MRT STATION,Exit E,CFE16BC8ECCE4D1A,"20231019120510",103.94265881069441,1.355853444764249,POINT (103.94265881069441 1.355853444764249),POINT (40168.32130003586 37549.1756999685)
14283,MATTAR MRT STATION,Exit A,"6B8EB7C225C36578","20231019120510",103.88273206724486,1.327251414091795,POINT (103.88273206724486 1.327251414091795),POINT (33499.21910003586 34386.2896999241)
14284,PUNGGOL POINT LRT STATION,Exit A,A61E18152335BFC3,"20231019120510",103.90681779233337,1.4169147679142875,POINT (103.90681779233337 1.4169147679142875),POINT (36179.412300034055 44300.88200006326)
14285,PUNGGOL POINT LRT STATION,Exit B,"45E35F4903E99C73","20231019120510",103.9066933049236,1.4166640679409692,POINT (103.9066933049236 1.4166640679409692),POINT (36165.559500034404 44273.16040006288)
14286,COMPASSVALE LRT STATION,Exit B,"5E01800475DDF5ED","20231019120510",103.90070659755264,1.394534172299889,POINT (103.90070659755264 1.394534172299889),POINT (35499.394700034616 41826.12650002856)
14641,JELAPANG LRT STATION,Exit A,"45CDB0D9BDC73079","20231019120510",103.76467679284494,1.3868326995309255,POINT (103.76467679284494 1.3868326995309255),POINT (20361.052800033693 40974.54020001657)
14642,SEGAR LRT STATION,Exit A,"54BFE6EB924CBA6F","20231019120510",103.76940991480218,1.3878115559952267,POINT (103.76940991480218 1.3878115559952267),POINT (20887.791500033956 41082.76250001807)
14643,FAJAR LRT STATION,Exit A,A324402CF624723A,"20231019120510",103.77067551844488,1.3844650711796456,POINT (103.77067551844488 1.3844650711796456),POINT (21028.62710003455 40712.721200012886)
14644,BANGKIT LRT STATION,Exit A,B7DF61CC7C6C3B13,"20231019120510",103.77259057420869,1.3798533467645455,POINT (103.77259057420869 1.3798533467645455),POINT (21241.735400034777 40202.774300005745)
14645,PENDING LRT STATION,Exit A,"17E89960BD47612A","20231019120510",103.77132784229688,1.376297117193637,POINT (103.77132784229688 1.376297117193637),POINT (21101.19890003442 39809.54790000024)
14646,PETIR LRT STATION,Exit A,B0600A1212F651AE,"20231019120510",103.76679301496294,1.37760322809516,POINT (103.76679301496294 1.37760322809516),POINT (20596.532600034545 39953.98470000221)
14647,BUKIT PANJANG MRT STATION,Exit A,"68EDD0201493E175","20231019120510",103.75959784357276,1.3807451173057772,POINT (103.75959784357276 1.3807451173057772),POINT (19795.80990003411 40301.42270000714)
14648,PHOENIX LRT STATION,Exit A,C7F6410B1E2A01E2,"20231019120510",103.75825247510643,1.378614068213967,POINT (103.75825247510643 1.378614068213967),POINT (19646.079800033476 40065.78660000381)
14649,TECK WHYE LRT STATION,Exit A,E0F222D52301D3A3,"20231019120510",103.75382610234246,1.3765641949369936,POINT (103.75382610234246 1.3765641949369936),POINT (19153.471900033805 39839.137800000586)
14650,KEAT HONG LRT STATION,Exit A,C7644F242A74A168,"20231019120510",103.74922684160637,1.3784649670168292,POINT (103.74922684160637 1.3784649670168292),POINT (18641.63820003433 40049.33330000361)
14651,HAVELOCK MRT STATION,Exit 1,"43806860EF6F95B6","20231019120510",103.83383975335771,1.2866767448179222,POINT (103.83383975335771 1.2866767448179222),POINT (28058.002300034965 29899.696699861084)
14652,STEVENS MRT STATION,Exit 3,FD76A5DA4056C137,"20231019120510",103.82499157064271,1.3194704609951542,POINT (103.82499157064271 1.3194704609951542),POINT (27073.285800033704 33525.85849991196)
14653,STEVENS MRT STATION,Exit 2,A6EA6AA10E329D97,"20231019120510",103.82601359358057,1.3188288961882542,POINT (103.82601359358057 1.3188288961882542),POINT (27187.026700033646 33454.91719991101)
14654,STEVENS MRT STATION,Exit 1,"43C1FAB4A764D619","20231019120510",103.82572837817727,1.319951635106423,POINT (103.82572837817727 1.319951635106423),POINT (27155.285400034318 33579.063999912745)
14655,STEVENS MRT STATION,Exit 4,"93AA974193E59BF8","20231019120510",103.82588286965881,1.321519904255611,POINT (103.82588286965881 1.321519904255611),POINT (27172.479300034243 33752.47509991517)
14656,STEVENS MRT STATION,Exit 5,"3DDAD01108E1ED83","20231019120510",103.8263225771446,1.320937743414412,POINT (103.8263225771446 1.320937743414412),POINT (27221.414200035135 33688.10259991425)
14657,ORCHARD MRT STATION,Exit 6,D7A5F13EF395CD85,"20231019120510",103.83232091515383,1.3036476952659275,POINT (103.83232091515383 1.3036476952659275),POINT (27888.9691000338 31776.256899887412)
14658,ORCHARD MRT STATION,Exit 5,FCA5411E28B2A33D,"20231019120510",103.83202381515746,1.303944717459933,POINT (103.83202381515746 1.303944717459933),POINT (27855.904600034108 31809.100099887866)
14659,ORCHARD MRT STATION,Exit 13,DBD31FCCFBAE692E,"20231019120510",103.83212482963054,1.3022992113235183,POINT (103.83212482963054 1.3022992113235183),POINT (27867.146500033872 31627.14849988532)
14660,ORCHARD MRT STATION,Exit 8,"705858431FF72BCB","20231019120510",103.83178613555991,1.303445719589311,POINT (103.83178613555991 1.303445719589311),POINT (27829.453000035977 31753.923499887092)
14661,ORCHARD MRT STATION,Exit 9,AD31C99F12BAEE46,"20231019120510",103.83150686184108,1.3036655162164055,POINT (103.83150686184108 1.3036655162164055),POINT (27798.372400034656 31778.22749988748)
14662,ORCHARD MRT STATION,Exit 10,B3BE3F499ED707F1,"20231019120510",103.83112657424772,1.3040457054348609,POINT (103.83112657424772 1.3040457054348609),POINT (27756.049900036094 31820.266899888058)
14663,ORCHARD MRT STATION,Exit 11,"0A847CDFAB7B3F63","20231019120510",103.83049672354741,1.3042179790540407,POINT (103.83049672354741 1.3042179790540407),POINT (27685.95330003495 31839.31609988829)
14664,ORCHARD MRT STATION,Exit 12,A360078B6432F773,"20231019120510",103.8306630989529,1.302857614748984,POINT (103.8306630989529 1.302857614748984),POINT (27704.469200033334 31688.893999886208)
14665,NAPIER MRT STATION,Exit 2,CE1402EDB6926C4A,"20231019120510",103.8195066211851,1.3063449793684014,POINT (103.8195066211851 1.3063449793684014),POINT (26462.85680003402 32074.51289989161)
14666,NAPIER MRT STATION,Exit 1,"8800C596B7DB260F","20231019120510",103.81948377777624,1.3069359879223381,POINT (103.81948377777624 1.3069359879223381),POINT (26460.314900035537 32139.863599892513)
14667,HAVELOCK MRT STATION,Exit 3,"3509B8FC37977C9F","20231019120510",103.83336952027848,1.2888435633535371,POINT (103.83336952027848 1.2888435633535371),POINT (28005.66930003402 30139.29229986443)
14668,GREAT WORLD MRT STATION,Exit 4,"5FD7E726E04576E5","20231019120510",103.83303710057669,1.296029832789246,POINT (103.83303710057669 1.296029832789246),POINT (27968.67390003463 30933.912899875617)
14669,GREAT WORLD MRT STATION,Exit 3,C2D22AD994AA8975,"20231019120510",103.83273405917555,1.2938199765544345,POINT (103.83273405917555 1.2938199765544345),POINT (27934.9480000349 30689.55839987214)
14670,GREAT WORLD MRT STATION,Exit 6,"4F2D7457D45F29D1","20231019120510",103.83284101464868,1.293184344647582,POINT (103.83284101464868 1.293184344647582),POINT (27946.851200035693 30619.273499871204)
14671,GREAT WORLD MRT STATION,Exit 2,"72FD2496EC6B1D54","20231019120510",103.83262710318911,1.2928694999212986,POINT (103.83262710318911 1.2928694999212986),POINT (27923.044700033275 30584.45959987066)
14672,GREAT WORLD MRT STATION,Exit 1,FCF6BA18E63CA65C,"20231019120510",103.83390463124832,1.2933209760726394,POINT (103.83390463124832 1.2933209760726394),POINT (28065.22250003417 30634.38149987137)
14673,GREAT WORLD MRT STATION,Exit 5,"65268329B5AD5F93","20231019120510",103.83340550437103,1.2965525945647354,POINT (103.83340550437103 1.2965525945647354),POINT (28009.674000033356 30991.717199876417)
14674,ORCHARD BOULEVARD MRT STATION,Exit 2,"4FC444363DB7E86D","20231019120510",103.82389561211956,1.3024633242845058,POINT (103.82389561211956 1.3024633242845058),POINT (26951.30930003424 31645.297199885546)
14675,ORCHARD BOULEVARD MRT STATION,Exit 1,"387A884B34A26CED","20231019120510",103.82363789843602,1.3036239533903895,POINT (103.82363789843602 1.3036239533903895),POINT (26922.62860003444 31773.63369988735)
14676,MARINA SOUTH MRT STATION,Exit 4,"465066CFAE562319","20231019120510",103.86266850887442,1.2755114146116426,POINT (103.86266850887442 1.2755114146116426),POINT (31266.415200035703 28665.110799843802)
14677,MARINA SOUTH MRT STATION,Exit 3,"0D8225B43A9DB12A","20231019120510",103.86289430462864,1.273135205086787,POINT (103.86289430462864 1.273135205086787),POINT (31291.54750003401 28402.362099840044)
14361,LORONG CHUAN MRT STATION,Exit A,"28A9382A30C8CE74","20231019120510",103.86493367346459,1.3514391035751394,POINT (103.86493367346459 1.3514391035751394),POINT (31518.40400003399 37060.8085999616)
14362,LORONG CHUAN MRT STATION,Exit B,F22EC9809EB9F243,"20231019120510",103.86291829995642,1.3517385379127682,POINT (103.86291829995642 1.3517385379127682),POINT (31294.1152000345 37093.915699962046)
14363,SERANGOON MRT STATION,Exit F,C1B3F5AC67211832,"20231019120510",103.87144934034903,1.3509482779369533,POINT (103.87144934034903 1.3509482779369533),POINT (32243.52530003496 37006.54599996086)
14364,JURONG EAST MRT STATION,Exit A,C166FA1DA983F4C3,"20231019120510",103.74175989830943,1.3339896039381867,POINT (103.74175989830943 1.3339896039381867),POINT (17810.473800035164 35131.49889993452)
14365,JURONG EAST MRT STATION,Exit C,"62C94126CEE417F0","20231019120510",103.74276208165342,1.3327486846258436,POINT (103.74276208165342 1.3327486846258436),POINT (17922.00140003419 34994.28009993259)
14366,CHINESE GARDEN MRT STATION,Exit A,D5745B5A724E8909,"20231019120510",103.73222015482936,1.3424387432399767,POINT (103.73222015482936 1.3424387432399767),POINT (16748.837300034036 36065.80449994765)
14367,CHINESE GARDEN MRT STATION,Exit B,F57ABC73B061CF8C,"20231019120510",103.73274182554528,1.3419820895649266,POINT (103.73274182554528 1.3419820895649266),POINT (16806.891600034112 36015.30759994696)
14368,CHINESE GARDEN MRT STATION,Exit C,"34270BC7D85E5169","20231019120510",103.73339313576297,1.3415658263325776,POINT (103.73339313576297 1.3415658263325776),POINT (16879.37360003434 35969.27629994623)
14369,LAKESIDE MRT STATION,Exit A,"33F25E28EB4DD76D","20231019120510",103.720448529393,1.3439833412621969,POINT (103.720448529393 1.3439833412621969),POINT (15438.788800033592 36236.65589995006)
14370,TOA PAYOH MRT STATION,Exit A,"4345E66C22E984AC","20231019120510",103.84772380431387,1.3323764420302064,POINT (103.84772380431387 1.3323764420302064),POINT (29603.151700034254 34952.938799932046)
14371,PROMENADE MRT STATION,Exit A,"9EAAD1597236079B","20231019120510",103.86067361130195,1.2917116609988615,POINT (103.86067361130195 1.2917116609988615),POINT (31044.379700033627 30456.448099868845)
14372,FARRER PARK MRT STATION,Exit F,F1BDA4510E572B33,"20231019120510",103.85319939114183,1.3114220464813349,POINT (103.85319939114183 1.3114220464813349),POINT (30212.54610003334 32635.913399899524)
14373,FARRER PARK MRT STATION,Exit E,"6F1834F3D5171B51","20231019120510",103.85265097067983,1.3118835372381634,POINT (103.85265097067983 1.3118835372381634),POINT (30151.511700034473 32686.942199900204)
14374,FARRER PARK MRT STATION,Exit B,"4A1DAEFD59468463","20231019120510",103.85476376775568,1.313543965975699,POINT (103.85476376775568 1.313543965975699),POINT (30386.644400035362 32870.54579990276)
14375,LITTLE INDIA MRT STATION,Exit B,"6ABD7125ED6CAD9B","20231019120510",103.84898508971142,1.306563555357783,POINT (103.84898508971142 1.306563555357783),POINT (29743.53760003452 32098.683099891936)
14376,ALJUNIED MRT STATION,Exit A,"045EB7203A0A5B4F","20231019120510",103.88249665045747,1.316238485344709,POINT (103.88249665045747 1.316238485344709),POINT (33473.04370003389 33168.535599906994)
14377,ALJUNIED MRT STATION,Exit B,"7C42B43D848F246C","20231019120510",103.88247288778244,1.3164879303040784,POINT (103.88247288778244 1.3164879303040784),POINT (33470.398600033586 33196.11789990739)
14378,KALLANG MRT STATION,Exit A,C4FA9AF262FF43C1,"20231019120510",103.87173056416847,1.3115404829755273,POINT (103.87173056416847 1.3115404829755273),POINT (32274.890200035235 32649.03349989967)
14379,KALLANG MRT STATION,Exit B,"6CF9B446E7CA4054","20231019120510",103.87158707586144,1.311781770543804,POINT (103.87158707586144 1.311781770543804),POINT (32258.920900034263 32675.713599900024)
14380,LAVENDER MRT STATION,Exit B,"79E658884200F5CF","20231019120510",103.86265031662273,1.3076185391316715,POINT (103.86265031662273 1.3076185391316715),POINT (31264.349600035213 32215.351399893563)
14381,LAVENDER MRT STATION,Exit A,"67781AFE7035C87A","20231019120510",103.86304306290333,1.307169460472736,POINT (103.86304306290333 1.307169460472736),POINT (31308.05920003397 32165.69509989285)
14382,ORCHARD MRT STATION,Exit 2,"5EA01AD2A9EE377D","20231019120510",103.8326196115145,1.3043543985604196,POINT (103.8326196115145 1.3043543985604196),POINT (27922.2113000342 31854.400499888507)
14383,NEWTON MRT STATION,Exit B,B75D0390F4B7FDF5,"20231019120510",103.83821906936093,1.3120754621212656,POINT (103.83821906936093 1.3120754621212656),POINT (28545.378000034543 32708.156499900484)
14384,NEWTON MRT STATION,Exit A,"3A315A2361D88723","20231019120510",103.83788132539095,1.312597796688079,POINT (103.83788132539095 1.312597796688079),POINT (28507.79020003386 32765.913499901362)
14385,ORCHARD MRT STATION,Exit 1,EA3B90BA295EFD84,"20231019120510",103.83252425937934,1.304892178137147,POINT (103.83252425937934 1.304892178137147),POINT (27911.599500033557 31913.865399889313)
14386,ORCHARD MRT STATION,Exit 4,"7055832BEE42BDA7","20231019120510",103.83203980088224,1.3045604741192454,POINT (103.83203980088224 1.3045604741192454),POINT (27857.683700033955 31877.18729988884)
14387,HARBOURFRONT MRT STATION,Exit B,F2A67B74844A3E35,"20231019120510",103.82050881113204,1.2651546823431958,POINT (103.82050881113204 1.2651546823431958),POINT (26574.368400033934 27519.901899827706)
14388,HARBOURFRONT MRT STATION,Exit C,B43EC60E1D8817B8,"20231019120510",103.82253165162558,1.265259883734691,POINT (103.82253165162558 1.265259883734691),POINT (26799.495500034336 27531.533499827856)
14389,TIONG BAHRU MRT STATION,Exit B,"6D56F8B0A81292DB","20231019120510",103.8274964133934,1.286361941390426,POINT (103.8274964133934 1.286361941390426),POINT (27352.04170003551 29864.888099860553)
14390,TIONG BAHRU MRT STATION,Exit A,B5B30BE2B81082CE,"20231019120510",103.82699059514609,1.285759455898818,POINT (103.82699059514609 1.285759455898818),POINT (27295.748200033668 29798.268499859652)
14391,COMMONWEALTH MRT STATION,Exit A,"2DDDE6ED2CFECBB8","20231019120510",103.79795829226589,1.3026481614077343,POINT (103.79795829226589 1.3026481614077343),POINT (24064.72110003345 31665.76119988587)
14392,COMMONWEALTH MRT STATION,Exit B,"07C70283FD8BEFD4","20231019120510",103.79805788203096,1.3027527769977458,POINT (103.79805788203096 1.3027527769977458),POINT (24075.80470003389 31677.328899886048)
14393,REDHILL MRT STATION,Exit B,C665A340A5A6CBEC,"20231019120510",103.81724937307973,1.2894858753609895,POINT (103.81724937307973 1.2894858753609895),POINT (26211.634100034575 30210.32149986545)
14394,REDHILL MRT STATION,Exit A,"08AE2164E30DF4A7","20231019120510",103.81699445855267,1.2893707046735148,POINT (103.81699445855267 1.2893707046735148),POINT (26183.26420003376 30197.586699865264)
14395,QUEENSTOWN MRT STATION,Exit A,"2B9707C0F0ECEFC8","20231019120510",103.80618277713309,1.2942472621509544,POINT (103.80618277713309 1.2942472621509544),POINT (24980.021700033383 30736.821599872856)
14396,CHINATOWN MRT STATION,Exit E,A5191DE73F930CFE,"20231019120510",103.84442811940502,1.2850440806089183,POINT (103.84442811940502 1.2850440806089183),POINT (29236.399400034265 29719.16779985855)
14397,CHOA CHU KANG LRT STATION,Exit B,C3478FBF9D9DA5A3,"20231019120510",103.7445951430258,1.3849796641871803,POINT (103.7445951430258 1.3849796641871803),POINT (18126.214400034267 40769.71500001369)
14398,CHINATOWN MRT STATION,Exit C,"872CCBBC52D205A8","20231019120510",103.8428128535836,1.284674897368101,POINT (103.8428128535836 1.284674897368101),POINT (29056.633900033838 29678.34469985793)
14399,CLARKE QUAY MRT STATION,Exit E,E4C1DE41B6ED8311,"20231019120510",103.84703264329924,1.2890001830713862,POINT (103.84703264329924 1.2890001830713862),POINT (29526.258900034296 30156.61459986466)
14400,BRIGHT HILL MRT STATION,Exit 2,F273E9D550B06062,"20231019120510",103.83351063156859,1.3632827623551678,POINT (103.83351063156859 1.3632827623551678),POINT (28021.373200033744 38370.39709998004)
14401,CHOA CHU KANG MRT STATION,Exit B,"4DDA5EEBC0D64FFE","20231019120510",103.74447000005159,1.3845999997090193,POINT (103.74447000005159 1.3845999997090193),POINT (18112.286000034263 40727.73410001311)
14402,CHOA CHU KANG MRT STATION,Exit A,AADCDA84B1CB7302,"20231019120510",103.744560000291,1.3853999999695223,POINT (103.744560000291 1.3853999999695223),POINT (18122.305200033847 40816.19380001431)
14403,BUKIT PANJANG MRT STATION,Exit A,"46B17181D8944278","20231019120510",103.76203436087093,1.3787662376388572,POINT (103.76203436087093 1.3787662376388572),POINT (20066.95720003605 40082.59980000404)
14404,LITTLE INDIA MRT STATION,Exit D,ADDF2D4CC49805FA,"20231019120510",103.84899998224137,1.3068547371908685,POINT (103.84899998224137 1.3068547371908685),POINT (29745.194800034653 32130.880499892362)
14405,KENT RIDGE MRT STATION,Exit D,E895460A627947D4,"20231019120510",103.78453465663856,1.2932188028411657,POINT (103.78453465663856 1.2932188028411657),POINT (22570.771900035747 30623.135899871235)
14406,KENT RIDGE MRT STATION,Exit C,AE7207C0705527D0,"20231019120510",103.784490451682,1.2939847851670137,POINT (103.784490451682 1.2939847851670137),POINT (22565.85390003385 30707.83439987239)
14407,ONE-NORTH MRT STATION,Exit D,"5C641090FA13AD51","20231019120510",103.78778481055383,1.3000747028842092,POINT (103.78778481055383 1.3000747028842092),POINT (22932.49960003393 31381.219499881874)
14408,TELOK AYER MRT STATION,Exit B,"0482FD5CBD7B912B","20231019120510",103.84877332815995,1.2824972750387271,POINT (103.84877332815995 1.2824972750387271),POINT (29719.986700034213 29437.557699854595)
14409,TELOK AYER MRT STATION,Exit C,F628F180D146397C,"20231019120510",103.84884165606141,1.282250664264074,POINT (103.84884165606141 1.282250664264074),POINT (29727.59120003345 29410.288799854174)
14410,DOWNTOWN MRT STATION,Exit D,"2397863DFE9A27AE","20231019120510",103.85301375913124,1.2791760407808874,POINT (103.85301375913124 1.2791760407808874),POINT (30191.9147000334 29070.315999849423)
14411,DOWNTOWN MRT STATION,Exit C,D77ADD7D0B7369D2,"20231019120510",103.85315209196104,1.2794443683916052,POINT (103.85315209196104 1.2794443683916052),POINT (30207.309800034884 29099.98639984982)
14412,DOWNTOWN MRT STATION,Exit B,"419B0A25DCF2D8F3","20231019120510",103.85290812847026,1.2796013182822525,POINT (103.85290812847026 1.2796013182822525),POINT (30180.158500034413 29117.340899850064)
14413,DOWNTOWN MRT STATION,Exit E,"8938BEADE9C163A4","20231019120510",103.85247804639863,1.2795279106323079,POINT (103.85247804639863 1.2795279106323079),POINT (30132.29390003542 29109.22349985)
14414,DOWNTOWN MRT STATION,Exit A,AD2F8B7AE573BE63,"20231019120510",103.85264656001088,1.2797734552829652,POINT (103.85264656001088 1.2797734552829652),POINT (30151.047900034268 29136.374699850334)
14415,ROCHOR MRT STATION,Exit B,"5F1E6F573314E1E3","20231019120510",103.85310433564943,1.304214777033743,POINT (103.85310433564943 1.304214777033743),POINT (30201.973600033583 31838.970499888343)
14416,LITTLE INDIA MRT STATION,Exit F,"5617CFEE626840BB","20231019120510",103.84830439913581,1.307683536558851,POINT (103.84830439913581 1.307683536558851),POINT (29667.78230003425 32222.524399893708)
14417,NEWTON MRT STATION,Exit C,D977970135729EB8,"20231019120510",103.83824238163545,1.313617269149807,POINT (103.83824238163545 1.313617269149807),POINT (28547.972100034487 32878.64159990288)
14418,BOTANIC GARDENS MRT STATION,Exit B,"1D8ACE3D804EFC33","20231019120510",103.81591414579154,1.3226846123363898,POINT (103.81591414579154 1.3226846123363898),POINT (26063.060100034192 33881.26809991695)
14419,TAN KAH KEE MRT STATION,Exit B,A5B4AAE12B40643B,"20231019120510",103.80780087370651,1.3261461588254935,POINT (103.80780087370651 1.3261461588254935),POINT (25160.137700034433 34264.035999922344)
14420,SIXTH AVENUE MRT STATION,Exit B,"10CC04828E7C82D8","20231019120510",103.7968481782287,1.3315213014357175,POINT (103.7968481782287 1.3315213014357175),POINT (23941.2222000342 34858.407099930686)
14421,KING ALBERT PARK MRT STATION,Exit B,DAE9E8760965D45A,"20231019120510",103.78456158478065,1.33597604551556,POINT (103.78456158478065 1.33597604551556),POINT (22573.861100034275 35351.01369993759)
14422,BEAUTY WORLD MRT STATION,Exit C,"7E2D6AAB2D36BBBA","20231019120510",103.7757615456262,1.3399818737845794,POINT (103.7757615456262 1.3399818737845794),POINT (21594.519700034023 35793.97909994386)
14423,BEAUTY WORLD MRT STATION,Exit A,D320410A69021932,"20231019120510",103.7759842962261,1.3416961499328006,POINT (103.7759842962261 1.3416961499328006),POINT (21619.313900035348 35983.534499946494)
14424,HILLVIEW MRT STATION,Exit A,"4A8EA2D66E8ECDA8","20231019120510",103.76768829010308,1.3624742379450678,POINT (103.76768829010308 1.3624742379450678),POINT (20696.119800035875 38281.09409997875)
14425,BUKIT PANJANG MRT STATION,Exit B,BE5F7B68E04895BE,"20231019120510",103.76137050495701,1.3786188940125126,POINT (103.76137050495701 1.3786188940125126),POINT (19993.077800034 40066.30950000381)
14426,CHINATOWN MRT STATION,Exit F,F311BD73BF790D1C,"20231019120510",103.84546253179646,1.2842747760727764,POINT (103.84546253179646 1.2842747760727764),POINT (29351.521300034125 29634.10259985732)
14427,CHINATOWN MRT STATION,Exit G,"6EAFAD60E5DC5EB3","20231019120510",103.8444585417297,1.284736083637029,POINT (103.8444585417297 1.284736083637029),POINT (29239.78530003445 29685.11109985801)
14428,MARINA SOUTH PIER MRT STATION,Exit B,C73EE0EE2FBED722,"20231019120510",103.86357966976392,1.2714378371622164,POINT (103.86357966976392 1.2714378371622164),POINT (31367.825500033494 28214.676799837394)
14429,MARINA SOUTH PIER MRT STATION,Exit A,F068727788589ACD,"20231019120510",103.86233005096989,1.2705299895186322,POINT (103.86233005096989 1.2705299895186322),POINT (31228.753700035486 28114.290099835984)
14430,SOMERSET MRT STATION,Exit D,C8C03BAA2804D6D1,"20231019120510",103.83973414808479,1.3002411386798598,POINT (103.83973414808479 1.3002411386798598),POINT (28713.995200034326 31399.578299882152)
14431,SOMERSET MRT STATION,Exit C,"947DEBE26C775910","20231019120510",103.83876558428138,1.3004362205899318,POINT (103.83876558428138 1.3004362205899318),POINT (28606.20270003355 31421.149199882402)
14432,ANG MO KIO MRT STATION,Exit D,"2FA1606517F7F394","20231019120510",103.84982457247968,1.3698823752681695,POINT (103.84982457247968 1.3698823752681695),POINT (29836.91720003354 39100.15499999022)
14433,JURONG EAST MRT STATION,Exit D,F6949D2149A78ED9,"20231019120510",103.74229819330705,1.3335813310891886,POINT (103.74229819330705 1.3335813310891886),POINT (17870.378800033603 35086.3518999339)
14434,CLEMENTI MRT STATION,Exit C,B42D779AB82F42CF,"20231019120510",103.76574981571945,1.3141622981069079,POINT (103.76574981571945 1.3141622981069079),POINT (20480.24310003406 32939.009299903766)
14435,CLEMENTI MRT STATION,Exit D,"1BCD78C2E2F0AEBA","20231019120510",103.76557011618358,1.3140784143450015,POINT (103.76557011618358 1.3140784143450015),POINT (20460.244000033977 32929.73439990358)
14436,COMMONWEALTH MRT STATION,Exit D,"5C10631FF88A2A31","20231019120510",103.7987202587723,1.3020127193513336,POINT (103.7987202587723 1.3020127193513336),POINT (24149.52010003332 31595.49609988484)
14437,COMMONWEALTH MRT STATION,Exit C,"4759AD8699CAAFEB","20231019120510",103.7987785726048,1.3020770458031892,POINT (103.7987785726048 1.3020770458031892),POINT (24156.01000003419 31602.608899885014)
14438,QUEENSTOWN MRT STATION,Exit D,"323A1F8C0515C318","20231019120510",103.80549220488795,1.2953829305261282,POINT (103.80549220488795 1.2953829305261282),POINT (24903.16840003359 30862.398799874623)
14439,QUEENSTOWN MRT STATION,Exit C,"45F7FB42BEF80E73","20231019120510",103.80558472989604,1.2954462560700986,POINT (103.80558472989604 1.2954462560700986),POINT (24913.465700033863 30869.400899874694)
14440,CITY HALL MRT STATION,Exit C,"6F31D6D44E1CD68C","20231019120510",103.85298028770758,1.2930418479082573,POINT (103.85298028770758 1.2930418479082573),POINT (30188.17780003445 30603.52539987095)
14441,BUGIS MRT STATION,Exit D,"1AC0E726E51FF630","20231019120510",103.85689065486714,1.2990788488867298,POINT (103.85689065486714 1.2990788488867298),POINT (30623.361600034423 31271.0695998803)
14442,CLARKE QUAY MRT STATION,Exit A,BC3B9F37FEEA2F7D,"20231019120510",103.84606454377302,1.2868987878357088,POINT (103.84606454377302 1.2868987878357088),POINT (29418.518800034177 29924.25259986145)
14443,CLARKE QUAY MRT STATION,Exit F,"18FD71C7FA6C0E2A","20231019120510",103.84712974273279,1.2894055668026585,POINT (103.84712974273279 1.2894055668026585),POINT (29537.065000035996 30201.43989986533)
14444,CLARKE QUAY MRT STATION,Exit C,"4217F1A02B8B47A7","20231019120510",103.84666583385501,1.289383851872467,POINT (103.84666583385501 1.289383851872467),POINT (29485.435900034165 30199.038499865263)
14445,OUTRAM PARK MRT STATION,Exit 6,CBF6275E32E848D8,"20231019120510",103.83853725196758,1.27905123851202,POINT (103.83853725196758 1.27905123851202),POINT (28580.79620003395 29056.50819984918)
14446,OUTRAM PARK MRT STATION,Exit 5,C6452A7F824358BC,"20231019120510",103.83954924144093,1.2789469557328974,POINT (103.83954924144093 1.2789469557328974),POINT (28693.422500033976 29044.977399849067)
14447,OUTRAM PARK MRT STATION,Exit 4,"7A26F4DA0D6151ED","20231019120510",103.84038678709574,1.280213353869118,POINT (103.84038678709574 1.280213353869118),POINT (28786.63420003351 29185.00939985099)
14448,BUANGKOK MRT STATION,A,"7C714ED0FE4AF579","20240717150040",103.89288383673062,1.3834097909898952,POINT (103.89288383673062 1.3834097909898952),POINT (34628.855600034105 40596.024700011236)
14449,CC9,E,D98C24C34886C2A7,"20240717150056",103.89323439978084,1.318287499415408,POINT (103.89323439978084 1.318287499415408),POINT (34668.04630003331 33395.13129991014)
14450,CC9,F,C1F2BBD57BDE56E9,"20240717150056",103.89260940023549,1.3167375002646893,POINT (103.89260940023549 1.3167375002646893),POINT (34598.494000034196 33223.73859990771)
14451,KATONG PARK MRT STATION,Exit 2,FC1CBA9301C10E50,"20240717150056",103.88506921760501,1.2983796827911394,POINT (103.88506921760501 1.2983796827911394),POINT (33759.386300033795 31193.80609987922)
14452,KATONG PARK MRT STATION,Exit 1,"15DB4306D5D96B25","20240717150056",103.88709207500811,1.2975385117765033,POINT (103.88709207500811 1.2975385117765033),POINT (33984.51440003577 31100.798399877927)
